source_value,domain,record_count,source_code,source_name,mapping_key,concept_id,concept_name,vocabulary_id,confidence,reasoning,source_is_ndc,ndc_normalized,tool_calls,timestamp,model
"16590046730","drug",1015,NA,NA,NA,40163286,"rabeprazole sodium 20 MG Delayed Release Oral Tablet [Aciphex]","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the same drug formulation.",TRUE,"16590046730",3,"2026-02-23T21:08:08","gpt-4o"
"545693900*0","drug",1014,NA,NA,NA,1154380,"albuterol 5 MG/ML Inhalation Solution","RxNorm",0.9,"The source value '545693900*0' is an NDC code that maps to a non-standard concept for 'Albuterol 1 MG/ML Inhalant Solution'. This non-standard concept maps to the standard RxNorm concept 'albuterol 5 MG/ML Inhalation Solution'.",TRUE,"54569390000",3,"2026-02-23T21:08:16","gpt-4o"
"21695*45530","drug",976,NA,NA,NA,703252,"24 HR paliperidone 6 MG Extended Release Oral Tablet [Invega]","RxNorm",1,"The source value '21695*45530' is an NDC code that maps directly to the standard RxNorm concept for '24 HR paliperidone 6 MG Extended Release Oral Tablet [Invega]'.",TRUE,"21695045530",3,"2026-02-23T21:08:22","gpt-4o"
"52078216","drug",931,NA,NA,NA,35606533,"methylprednisolone 125 MG Injection","RxNorm",0.9,"The source value is an NDC code for Methylprednisolone 125 MG/ML Injectable Solution. The closest standard RxNorm concept is 'methylprednisolone 125 MG Injection', which matches the dosage and form.",TRUE,"52078216",3,"2026-02-23T21:08:30","gpt-4o"
"487990102","drug",914,NA,NA,NA,1154380,"albuterol 5 MG/ML Inhalation Solution","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for Albuterol 5 MG/ML Inhalation Solution.",TRUE,"487990102",3,"2026-02-23T21:08:36","gpt-4o"
"49211066","drug",893,NA,NA,NA,40222797,"meclizine hydrochloride 25 MG Oral Tablet [Antivert]","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the same drug and dosage.",TRUE,"49211066",3,"2026-02-23T21:08:42","gpt-4o"
"339651399","drug",892,NA,NA,NA,19078663,"interferon alfa-2b 25000000 UNT/ML Injectable Solution","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the same drug formulation.",TRUE,"339651399",3,"2026-02-23T21:08:48","gpt-4o"
"62584*14301","drug",879,NA,NA,NA,718128,"oxcarbazepine 300 MG Oral Tablet","RxNorm",1,"The source value '62584*14301' is an NDC code that maps directly to the standard RxNorm concept for 'oxcarbazepine 300 MG Oral Tablet'.",TRUE,"62584014301",3,"2026-02-23T21:08:54","gpt-4o"
"38779214905","drug",877,NA,NA,NA,NA,"NA","NA",0,"The source value '38779214905' appears to be an NDC code, but no matching NDC or RxNorm concept was found in the OMOP vocabulary.",TRUE,"38779214905",3,"2026-02-23T21:08:59","gpt-4o"
"93092619","drug",865,NA,NA,NA,19019115,"lovastatin 10 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that maps directly to the standard RxNorm concept for Lovastatin 10 MG Oral Tablet.",TRUE,"93092619",3,"2026-02-23T21:09:05","gpt-4o"
"545695688*0","drug",856,NA,NA,NA,1750501,"clarithromycin 250 MG Oral Tablet","RxNorm",1,"The source value '545695688*0' is an NDC code that maps directly to the standard RxNorm concept for 'clarithromycin 250 MG Oral Tablet'.",TRUE,"54569568800",3,"2026-02-23T21:09:11","gpt-4o"
"54009820","drug",842,NA,NA,NA,718128,"oxcarbazepine 300 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that directly maps to the standard RxNorm concept for oxcarbazepine 300 MG Oral Tablet.",TRUE,"54009820",3,"2026-02-23T21:09:19","gpt-4o"
"55390011501","drug",836,NA,NA,NA,19058076,"10 ML cladribine 1 MG/ML Injection","RxNorm",1,"The source value '55390011501' is an NDC code that maps directly to the standard RxNorm concept for '10 ML cladribine 1 MG/ML Injection'.",TRUE,"55390011501",3,"2026-02-23T21:09:25","gpt-4o"
"172443149","drug",832,NA,NA,NA,1150926,"misoprostol 0.2 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for misoprostol 0.2 MG Oral Tablet.",TRUE,"172443149",3,"2026-02-23T21:09:32","gpt-4o"
"71036524","drug",831,NA,NA,NA,40163230,"phenytoin sodium 30 MG Extended Release Oral Capsule [Dilantin]","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the same drug formulation.",TRUE,"71036524",3,"2026-02-23T21:09:37","gpt-4o"
"28007101","drug",830,NA,NA,NA,40167203,"metoprolol tartrate 100 MG Oral Tablet [Lopressor]","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the branded drug 'metoprolol tartrate 100 MG Oral Tablet [Lopressor]'.",TRUE,"28007101",3,"2026-02-23T21:09:43","gpt-4o"
"172248560","drug",830,NA,NA,NA,974196,"hydrochlorothiazide 100 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for Hydrochlorothiazide 100 MG Oral Tablet.",TRUE,"172248560",3,"2026-02-23T21:09:50","gpt-4o"
"545696138*0","drug",824,NA,NA,NA,742268,"topiramate 50 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that maps directly to the standard RxNorm concept for topiramate 50 MG Oral Tablet.",TRUE,"54569613800",3,"2026-02-23T21:09:57","gpt-4o"
"83400041","drug",824,NA,NA,NA,19016857,"valsartan 80 MG Oral Capsule [Diovan]","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the branded drug 'valsartan 80 MG Oral Capsule [Diovan]'.",TRUE,"83400041",3,"2026-02-23T21:10:04","gpt-4o"
"42549*51302","drug",803,NA,NA,NA,797432,"gabapentin 300 MG","RxNorm",0.9,"The source value '42549*51302' is an NDC code for 'gabapentin 300 MG Oral Capsule'. The standard RxNorm concept for 'gabapentin 300 MG' was found with high confidence.",TRUE,"42549051302",2,"2026-02-23T21:10:09","gpt-4o"
"68084*23501","drug",800,NA,NA,NA,1713694,"amoxicillin 500 MG / clavulanate 125 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the same drug formulation.",TRUE,"68084023501",3,"2026-02-23T21:10:15","gpt-4o"
"409302401","drug",793,NA,NA,NA,19058101,"2 ML sodium nitroprusside 25 MG/ML Injection","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the same drug formulation.",TRUE,"409302401",3,"2026-02-23T21:10:21","gpt-4o"
"55390*60020","drug",791,NA,NA,NA,19014903,"azathioprine 100 MG Injection","RxNorm",1,"The source value '55390*60020' is an NDC code that maps to the non-standard concept 'Azathioprine 10 MG/ML Injectable Solution'. This non-standard concept maps to the standard RxNorm concept 'azathioprine 100 MG Injection'.",TRUE,"55390060020",3,"2026-02-23T21:10:28","gpt-4o"
"64980*30912","drug",777,NA,NA,NA,904860,"lactic acid 100 MG/ML Topical Cream","RxNorm",0.9,"The source value '64980*30912' is an NDC code that maps to 'Lactic acid 100 MG/ML Topical Cream'. The RxNorm concept for this drug is standard and matches the description.",TRUE,"64980030912",3,"2026-02-23T21:10:35","gpt-4o"
"13613023004","drug",728,NA,NA,NA,NA,"NA","NA",0,"The source value '13613023004' appears to be an NDC code, but it could not be found in the NDC or RxNorm vocabularies. No mapping was identified.",TRUE,"NA",3,"2026-02-23T21:10:42","gpt-4o"
"53258011913","drug",723,NA,NA,NA,NA,"NA","NA",0,"The source value '53258011913' appears to be an NDC code, but no matching concept was found in the NDC or RxNorm vocabularies. It may be an invalid or outdated code.",TRUE,"53258011913",3,"2026-02-23T21:10:49","gpt-4o"
"641146535","drug",713,NA,NA,NA,740910,"phenytoin","RxNorm",0.9,"The source value is an NDC code for Phenytoin sodium 50 MG/ML Injectable Solution, which maps to the standard RxNorm ingredient concept 'phenytoin'.",TRUE,"641146535",3,"2026-02-23T21:10:57","gpt-4o"
"545696137*0","drug",713,NA,NA,NA,742303,"topiramate 25 MG Oral Tablet","RxNorm",1,"The source value '545696137*0' is an NDC code that maps directly to the standard RxNorm concept for 'topiramate 25 MG Oral Tablet'.",TRUE,"54569613700",3,"2026-02-23T21:11:03","gpt-4o"
"74779462","drug",705,NA,NA,NA,46275495,"500 ML heparin sodium, porcine 50 UNT/ML Injection","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for Heparin sodium 50 UNT/ML Injectable Solution.",TRUE,"74779462",3,"2026-02-23T21:11:09","gpt-4o"
"23490624902","drug",685,NA,NA,NA,961050,"ranitidine 150 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that directly maps to the standard RxNorm concept for ranitidine 150 MG Oral Tablet.",TRUE,"23490624902",3,"2026-02-23T21:11:15","gpt-4o"
"545691754*0","drug",651,NA,NA,NA,40180065,"promethazine hydrochloride 25 MG Oral Tablet","RxNorm",1,"The source value '545691754*0' was identified as an NDC code for 'Promethazine Hydrochloride 25 MG Oral Tablet'. It maps directly to the standard RxNorm concept for the same drug.",TRUE,"54569175400",3,"2026-02-23T21:11:21","gpt-4o"
"143988125","drug",649,NA,NA,NA,35602776,"phenytoin sodium 50 MG/ML Injection","RxNorm",1,"The source value '00143988125' is an NDC code that maps directly to the standard RxNorm concept for 'phenytoin sodium 50 MG/ML Injection'.",TRUE,"143988125",3,"2026-02-23T21:12:01","gpt-4o"
"7550040","drug",641,NA,NA,NA,1753748,"albendazole 200 MG Oral Tablet [Albenza]","RxNorm",1,"The source value '00007550040' is an NDC code that maps directly to the standard RxNorm concept for 'albendazole 200 MG Oral Tablet [Albenza]'.",TRUE,"7550040",3,"2026-02-23T21:12:09","gpt-4o"
"44514*95518","drug",638,NA,NA,NA,723042,"diazepam 5 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that maps directly to the standard RxNorm concept for Diazepam 5 MG Oral Tablet.",TRUE,"44514095518",3,"2026-02-23T21:12:16","gpt-4o"
"258361005","drug",634,NA,NA,NA,40162438,"24 HR propranolol hydrochloride 80 MG Extended Release Oral Capsule","RxNorm",1,"The source value '00258361005' is an NDC code that maps directly to the standard RxNorm concept for the same drug formulation.",TRUE,"258361005",3,"2026-02-23T21:12:23","gpt-4o"
"56017070","drug",611,NA,NA,NA,40163525,"warfarin sodium 2 MG Oral Tablet [Coumadin]","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the same drug.",TRUE,"56017070",3,"2026-02-23T21:12:30","gpt-4o"
"186602001","drug",609,NA,NA,NA,19122571,"esomeprazole 20 MG Injection [Nexium]","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the same drug.",TRUE,"186602001",3,"2026-02-23T21:12:36","gpt-4o"
"545694446*0","drug",598,NA,NA,NA,1036233,"sucralfate 1000 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for Sucralfate 1000 MG Oral Tablet.",TRUE,"54569444600",3,"2026-02-23T21:12:41","gpt-4o"
"66758*04801","drug",591,NA,NA,NA,35604254,"2 ML irinotecan hydrochloride 20 MG/ML Injection","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the same drug formulation.",TRUE,"66758004801",3,"2026-02-23T21:12:49","gpt-4o"
"545695758*0","drug",585,NA,NA,NA,19018937,"digoxin 0.25 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that maps directly to the standard RxNorm concept for digoxin 0.25 MG Oral Tablet.",TRUE,"54569575800",3,"2026-02-23T21:12:54","gpt-4o"
"545692173*0","drug",584,NA,NA,NA,19019114,"lorazepam 2 MG Oral Tablet","RxNorm",1,"The source value '545692173*0' is an NDC code that maps directly to the standard RxNorm concept for 'lorazepam 2 MG Oral Tablet'.",TRUE,"54569217300",3,"2026-02-23T21:13:03","gpt-4o"
"16590050928","drug",582,NA,NA,NA,19123106,"esomeprazole 40 MG Delayed Release Oral Capsule [Nexium]","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the branded drug Nexium.",TRUE,"16590050928",3,"2026-02-23T21:13:10","gpt-4o"
"18837*37630","drug",569,NA,NA,NA,40163464,"trazodone hydrochloride 150 MG Oral Tablet","RxNorm",1,"The source value '18837*37630' is an NDC code that maps directly to the standard RxNorm concept for 'trazodone hydrochloride 150 MG Oral Tablet'.",TRUE,"18837037630",3,"2026-02-23T21:13:18","gpt-4o"
"548685440*0","drug",566,NA,NA,NA,40160974,"0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox]","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the same drug formulation.",TRUE,"54868544000",3,"2026-02-23T21:13:25","gpt-4o"
"550451642*1","drug",552,NA,NA,NA,19079057,"nitroglycerin 2.5 MG Extended Release Oral Capsule","RxNorm",0.9,"The source value is an NDC code for Nitroglycerin 2.5 MG Extended Release Capsule. The best matching standard concept in RxNorm is 'nitroglycerin 2.5 MG Extended Release Oral Capsule'.",TRUE,"55045164201",3,"2026-02-23T21:13:32","gpt-4o"
"349873501","drug",536,NA,NA,NA,40238008,"valproic acid 250 MG Oral Capsule","RxNorm",0.9,"The source value '00349873501' is an NDC code for 'Valproic Acid 250 MG Oral Capsule'. The corresponding standard RxNorm concept is 'valproic acid 250 MG Oral Capsule', which matches the description and is a standard concept.",TRUE,"349873501",3,"2026-02-23T21:13:50","gpt-4o"
"55390*05301","drug",530,NA,NA,NA,1388826,"leucovorin 10 MG/ML Injectable Solution","RxNorm",0.9,"The source value '55390*05301' is an NDC code that maps to 'Leucovorin 10 MG/ML Injectable Solution'. The RxNorm concept for this drug is standard and matches the description.",TRUE,"55390005301",3,"2026-02-23T21:13:57","gpt-4o"
"35356*01256","drug",524,NA,NA,NA,19124311,"varenicline 1 MG Oral Tablet [Chantix]","RxNorm",1,"The source value '35356*01256' is an NDC code that maps directly to the standard RxNorm concept for 'varenicline 1 MG Oral Tablet [Chantix]'.",TRUE,"35356001256",3,"2026-02-23T21:14:03","gpt-4o"
"7440701","drug",516,NA,NA,NA,19073526,"2.5 ML argatroban 100 MG/ML Injection","RxNorm",0.9,"The source value '00007440701' is an NDC code for '2.5 ML argatroban 100 MG/ML Injection'. The RxNorm concept '2.5 ML argatroban 100 MG/ML Injection' is a standard concept that matches the description and dosage.",TRUE,"7440701",3,"2026-02-23T21:14:10","gpt-4o"
"93474101","drug",506,NA,NA,NA,19023636,"citalopram 20 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that directly maps to the standard RxNorm concept for Citalopram 20 MG Oral Tablet.",TRUE,"93474101",3,"2026-02-23T21:14:18","gpt-4o"
"52083011","drug",501,NA,NA,NA,19012389,"danaparoid 1250 UNT/ML Injectable Solution [Orgaran]","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the same drug.",TRUE,"52083011",3,"2026-02-23T21:14:26","gpt-4o"
"59075*73015","drug",484,NA,NA,NA,19122575,"15 ML natalizumab 20 MG/ML Injection [Tysabri]","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the same drug and formulation.",TRUE,"59075073015",3,"2026-02-23T21:14:32","gpt-4o"
"228266650","drug",482,NA,NA,NA,19077548,"gabapentin 300 MG Oral Capsule","RxNorm",1,"The source value is an NDC code that maps directly to the standard RxNorm concept for gabapentin 300 MG Oral Capsule.",TRUE,"228266650",3,"2026-02-23T21:14:39","gpt-4o"
"545691224*0","drug",476,NA,NA,NA,1518490,"dexamethasone phosphate 1 MG/ML Ophthalmic Solution","RxNorm",1,"The source value '545691224*0' is an NDC code that maps directly to the standard RxNorm concept for 'dexamethasone phosphate 1 MG/ML Ophthalmic Solution'.",TRUE,"54569122400",3,"2026-02-23T21:14:45","gpt-4o"
"545694663*1","drug",470,NA,NA,NA,19095325,"cholestyramine resin 4000 MG Powder for Oral Suspension","RxNorm",1,"The source value '545694663*1' is an NDC code that maps directly to the standard RxNorm concept for cholestyramine resin 4000 MG Powder for Oral Suspension.",TRUE,"54569466301",3,"2026-02-23T21:14:51","gpt-4o"
"63874*30130","drug",466,NA,NA,NA,19019272,"naproxen 250 MG Oral Tablet","RxNorm",1,"The source value '63874*30130' is an NDC code that maps directly to the standard RxNorm concept for 'naproxen 250 MG Oral Tablet'.",TRUE,"63874030130",3,"2026-02-23T21:15:00","gpt-4o"
"677193601","drug",453,NA,NA,NA,19077548,"gabapentin 300 MG Oral Capsule","RxNorm",1,"The source value is an NDC code that directly maps to the standard RxNorm concept for gabapentin 300 MG Oral Capsule.",TRUE,"677193601",3,"2026-02-23T21:15:07","gpt-4o"
"66794*00230","drug",448,NA,NA,NA,1113076,"ipratropium bromide 0.2 MG/ML Inhalation Solution","RxNorm",1,"The source value '66794*00230' is an NDC code that maps directly to the standard RxNorm concept for 'ipratropium bromide 0.2 MG/ML Inhalation Solution'.",TRUE,"66794000230",3,"2026-02-23T21:15:13","gpt-4o"
"65075212","drug",438,NA,NA,NA,40179974,"pilocarpine hydrochloride 20 MG/ML","RxNorm",0.9,"The source value is an NDC code for Pilocarpine Hydrochloride 20 MG/ML Ophthalmic Solution. The exact NDC was found but is invalid, so the standard RxNorm concept for the same formulation was identified.",TRUE,"65075212",3,"2026-02-23T21:15:20","gpt-4o"
"548685772*0","drug",417,NA,NA,NA,40226388,"aliskiren 150 MG Oral Tablet [Tekturna]","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the branded drug 'aliskiren 150 MG Oral Tablet [Tekturna]'.",TRUE,"54868577200",3,"2026-02-23T21:15:27","gpt-4o"
"54002413","drug",416,NA,NA,NA,739207,"sertraline 100 MG Oral Tablet","RxNorm",1,"The source value '00054002413' is an NDC code that maps directly to the standard RxNorm concept for 'sertraline 100 MG Oral Tablet'.",TRUE,"54002413",3,"2026-02-23T21:15:35","gpt-4o"
"545694507*0","drug",411,NA,NA,NA,961050,"ranitidine 150 MG Oral Tablet","RxNorm",0.9,"The source value '545694507*0' is an NDC code for Ranitidine 150 MG Oral Tablet, which maps to the standard RxNorm concept for the same drug.",TRUE,"54569450700",2,"2026-02-23T21:15:40","gpt-4o"
"88222052","drug",399,NA,NA,NA,1502910,"3 ML insulin glargine 100 UNT/ML Pen Injector [Lantus]","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the same drug.",TRUE,"88222052",3,"2026-02-23T21:15:47","gpt-4o"
"781328275","drug",385,NA,NA,NA,1314924,"gemcitabine","RxNorm",0.9,"The source value '00781328275' is an NDC code for gemcitabine 38 MG/ML Injectable Solution. The standard RxNorm concept for the ingredient gemcitabine was found.",TRUE,"781328275",3,"2026-02-23T21:15:53","gpt-4o"
"545695291*0","drug",384,NA,NA,NA,19077463,"fluoxetine 20 MG Oral Capsule","RxNorm",1,"The source value '545695291*0' is an NDC code that maps directly to the standard RxNorm concept for 'fluoxetine 20 MG Oral Capsule'.",TRUE,"54569529100",3,"2026-02-23T21:15:59","gpt-4o"
"10019*08202","drug",377,NA,NA,NA,19058101,"2 ML sodium nitroprusside 25 MG/ML Injection","RxNorm",1,"The source value '10019*08202' is an NDC code that maps directly to the standard RxNorm concept for '2 ML sodium nitroprusside 25 MG/ML Injection'.",TRUE,"10019008202",3,"2026-02-23T21:16:05","gpt-4o"
"88216203","drug",369,NA,NA,NA,19047766,"leflunomide 100 MG Oral Tablet [Arava]","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the branded drug 'leflunomide 100 MG Oral Tablet [Arava]'.",TRUE,"88216203",3,"2026-02-23T21:16:13","gpt-4o"
"88177190","drug",367,NA,NA,NA,1328690,"diltiazem hydrochloride 30 MG Oral Tablet [Cardizem]","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the same drug.",TRUE,"88177190",3,"2026-02-23T21:16:20","gpt-4o"
"93022419","drug",367,NA,NA,NA,19079711,"sumatriptan 100 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that maps directly to the standard RxNorm concept for Sumatriptan 100 MG Oral Tablet.",TRUE,"93022419",2,"2026-02-23T21:16:24","gpt-4o"
"349844010","drug",367,NA,NA,NA,NA,"NA","NA",0,"The source value '00349844010' appears to be an NDC code, but no matching NDC or RxNorm concept was found in the OMOP vocabulary.",TRUE,"349844010",3,"2026-02-23T21:16:33","gpt-4o"
"54413025","drug",364,NA,NA,NA,19018903,"cyclophosphamide 50 MG Oral Tablet","RxNorm",1,"The source value '00054413025' is an NDC code that maps directly to the standard RxNorm concept for 'cyclophosphamide 50 MG Oral Tablet'.",TRUE,"54413025",3,"2026-02-23T21:16:38","gpt-4o"
"59743*02601","drug",364,NA,NA,NA,40232649,"hyoscyamine sulfate 0.125 MG Oral Tablet","RxNorm",1,"The source value '59743*02601' is an NDC code that maps directly to the standard RxNorm concept for 'hyoscyamine sulfate 0.125 MG Oral Tablet'.",TRUE,"59743002601",3,"2026-02-23T21:16:44","gpt-4o"
"187200605","drug",363,NA,NA,NA,19047523,"interferon alfacon-1 0.03 MG/ML Injectable Solution [Infergen]","RxNorm",0.9,"The source value is an NDC code that maps to a specific branded drug, and the corresponding standard RxNorm concept for this drug was found with a high similarity score.",TRUE,"187200605",2,"2026-02-23T21:16:49","gpt-4o"
"173063535","drug",356,NA,NA,NA,19007234,"chlorambucil 2 MG Oral Tablet [Leukeran]","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the branded drug 'chlorambucil 2 MG Oral Tablet [Leukeran]'.",TRUE,"173063535",3,"2026-02-23T21:16:55","gpt-4o"
"65271000130","drug",353,NA,NA,NA,1113076,"ipratropium bromide 0.2 MG/ML Inhalation Solution","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the same drug formulation.",TRUE,"65271000130",3,"2026-02-23T21:17:01","gpt-4o"
"51309022720","drug",350,NA,NA,NA,NA,"NA","NA",0,"The source value '51309022720' appears to be an NDC code, but it could not be found in the NDC or RxNorm vocabularies using the available tools.",TRUE,"NA",3,"2026-02-23T21:17:08","gpt-4o"
"5024005121","drug",346,NA,NA,NA,NA,"NA","NA",0,"The source value '05024005121' appears to be an NDC code, but it could not be found in the NDC or RxNorm vocabularies after trying multiple formats and searches.",TRUE,"NA",3,"2026-02-23T21:17:15","gpt-4o"
"545695818*1","drug",345,NA,NA,NA,739209,"sertraline 50 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that maps directly to the standard RxNorm concept for Sertraline 50 MG Oral Tablet.",TRUE,"54569581801",3,"2026-02-23T21:17:22","gpt-4o"
"545690332*5","drug",345,NA,NA,NA,1551170,"prednisone 20 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that maps directly to the standard RxNorm concept for prednisone 20 MG Oral Tablet.",TRUE,"54569033205",3,"2026-02-23T21:17:27","gpt-4o"
"51285*44102","drug",342,NA,NA,NA,1596800,"synthetic conjugated estrogens, A 0.3 MG Oral Tablet [Cenestin]","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the same drug.",TRUE,"51285044102",3,"2026-02-23T21:17:35","gpt-4o"
"545694102*0","drug",338,NA,NA,NA,19078461,"ibuprofen 200 MG Oral Tablet","RxNorm",0.9,"The source value '545694102*0' was identified as an NDC code for 'Ibuprofen 200 MG Oral Tablet'. The corresponding standard RxNorm concept was found with a high confidence match.",TRUE,"54569410200",2,"2026-02-23T21:17:40","gpt-4o"
"16590084660","drug",328,NA,NA,NA,19080256,"milnacipran hydrochloride 50 MG Oral Tablet [Savella]","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the branded drug 'milnacipran hydrochloride 50 MG Oral Tablet [Savella]'.",TRUE,"16590084660",3,"2026-02-23T21:17:46","gpt-4o"
"55390*23110","drug",327,NA,NA,NA,36249243,"doxorubicin hydrochloride 2 MG/ML Injection [Adriamycin]","RxNorm",1,"The source value '55390*23110' is an NDC code that maps directly to a standard RxNorm concept for the same drug formulation.",TRUE,"55390023110",3,"2026-02-23T21:17:52","gpt-4o"
"13745686","drug",327,NA,NA,NA,1593012,"vincristine sulfate 1 MG/ML Injection [Vincasar]","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the same drug formulation.",TRUE,"13745686",3,"2026-02-23T21:17:58","gpt-4o"
"545695133*0","drug",327,NA,NA,NA,40165789,"enalapril maleate 5 MG Oral Tablet","RxNorm",1,"The source value '545695133*0' is an NDC code that maps directly to the standard RxNorm concept for 'enalapril maleate 5 MG Oral Tablet'.",TRUE,"54569513300",3,"2026-02-23T21:18:04","gpt-4o"
"18837008230","drug",327,NA,NA,NA,19123161,"pregabalin 150 MG Oral Capsule [Lyrica]","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the same drug and dosage.",TRUE,"18837008230",3,"2026-02-23T21:18:09","gpt-4o"
"545694048*1","drug",321,NA,NA,NA,704945,"methocarbamol 750 MG Oral Tablet","RxNorm",1,"The source value '545694048*1' is an NDC code that maps directly to the standard RxNorm concept for 'methocarbamol 750 MG Oral Tablet'.",TRUE,"54569404801",3,"2026-02-23T21:18:15","gpt-4o"
"641627215","drug",317,NA,NA,NA,19076145,"dexamethasone phosphate 10 MG/ML Injectable Solution","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the same drug formulation.",TRUE,"641627215",3,"2026-02-23T21:18:21","gpt-4o"
"58016*78100","drug",316,NA,NA,NA,1518292,"dexamethasone 4 MG Oral Tablet","RxNorm",1,"The source value '58016*78100' is an NDC code that maps directly to the standard RxNorm concept for 'dexamethasone 4 MG Oral Tablet'.",TRUE,"58016078100",3,"2026-02-23T21:18:26","gpt-4o"
"42549*59230","drug",308,NA,NA,NA,19019273,"naproxen 500 MG Oral Tablet","RxNorm",1,"The source value is an NDC code that maps directly to the standard RxNorm concept for Naproxen 500 MG Oral Tablet.",TRUE,"42549059230",3,"2026-02-23T21:18:31","gpt-4o"
"4201709","drug",306,NA,NA,NA,19131772,"0.5 ML interferon alfa-2a 18000000 UNT/ML Prefilled Syringe [Roferon-A]","RxNorm",1,"The source value is an NDC code that directly maps to a standard RxNorm concept for the same drug product.",TRUE,"4201709",3,"2026-02-23T21:18:37","gpt-4o"
"65243*00603","drug",305,NA,NA,NA,40162717,"amitriptyline hydrochloride 25 MG Oral Tablet","RxNorm",1,"The source value '65243*00603' is an NDC code that maps directly to the standard RxNorm concept for 'amitriptyline hydrochloride 25 MG Oral Tablet'.",TRUE,"65243000603",3,"2026-02-23T21:18:42","gpt-4o"
"55390*14301","drug",298,NA,NA,NA,1305122,"methotrexate 1000 MG Injection","RxNorm",1,"The source value '55390*14301' is an NDC code that maps directly to the standard RxNorm concept for 'methotrexate 1000 MG Injection'.",TRUE,"55390014301",3,"2026-02-23T21:18:48","gpt-4o"
"409485605","drug",298,NA,NA,NA,975505,"hydrocortisone 100 MG Injection","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for hydrocortisone 100 MG Injection.",TRUE,"409485605",3,"2026-02-23T21:18:54","gpt-4o"
"93517119","drug",298,NA,NA,NA,40173612,"alendronic acid 70 MG Oral Tablet","RxNorm",1,"The source value '00093517119' is an NDC code that maps directly to the standard RxNorm concept for 'alendronic acid 70 MG Oral Tablet'.",TRUE,"93517119",3,"2026-02-23T21:19:00","gpt-4o"
"55390*80610","drug",298,NA,NA,NA,19057780,"cytarabine 20 MG/ML Injectable Solution","RxNorm",1,"The source value '55390*80610' is an NDC code that maps directly to the standard RxNorm concept for 'cytarabine 20 MG/ML Injectable Solution'.",TRUE,"55390080610",3,"2026-02-23T21:19:06","gpt-4o"
"545690032*5","drug",296,NA,NA,NA,40162502,"acetaminophen 500 MG / hydrocodone bitartrate 5 MG Oral Tablet [Vicodin]","RxNorm",1,"The source value is an NDC code that maps directly to a standard RxNorm concept for the drug combination Acetaminophen and Hydrocodone Bitartrate.",TRUE,"54569003205",3,"2026-02-23T21:19:11","gpt-4o"
